report_date,year_num,month_num,day_num,day_of_week,quarter_num,is_weekend,is_month_start,is_month_end,revenue_target,log_revenue,revenue_lag_1d,revenue_lag_7d,revenue_lag_365d,revenue_rolling_7d_mean,revenue_rolling_30d_mean,summary_metric_col17,is_missing_date
2022-02-27,2022,2,27,6,1,1,0,0,1509,7.31986492980897,1624,1412,1755,1253.14,2854.57,5377,false
2022-02-28,2022,2,28,0,1,0,0,1,14492,9.581421053222517,1509,1718,900,3078,3283.37,29282,false
2022-03-01,2022,3,1,1,1,0,1,0,1146,7.04490511712937,14492,676,0,3145.14,3190,6105,false
2022-03-02,2022,3,2,2,1,0,0,0,3909,8.271292652979412,1146,378,1498,3649.57,3179.67,13786,false
2022-03-03,2022,3,3,3,1,0,0,0,4015,8.298041661371565,3909,1312,873,4035.71,3300.6,7554,false
2022-03-04,2022,3,4,4,1,0,0,0,2003,7.602900462204755,4015,1555,706,4099.71,1887.93,4450,false
2022-03-05,2022,3,5,5,1,1,0,0,1251,7.132497551660044,2003,1624,396,4046.43,1907.7,7437,false
2022-03-06,2022,3,6,6,1,1,0,0,1161,7.057897937411856,1251,1509,193,3996.71,1865.43,5815,false
2022-03-07,2022,3,7,0,1,0,0,0,1066,6.9726062513017535,1161,14492,697,2078.71,1873.2,4549,false
2022-03-08,2022,3,8,1,1,0,0,0,1742,7.463363045520021,1066,1146,783,2163.86,1883.63,6163,false
2022-03-09,2022,3,9,2,1,0,0,0,145,4.983606621708336,1742,3909,1103,1626.14,1872.33,2247,false
2022-03-10,2022,3,10,3,1,0,0,0,80,4.394449154672438,145,4015,1574,1064,1814.23,4012,false
2022-03-11,2022,3,11,4,1,0,0,0,2110,7.65491704784832,80,2003,387,1079.29,1869.3,9288,false
2022-03-12,2022,3,12,5,1,1,0,0,2159,7.67786350067821,2110,1251,370,1209,1906.13,6205,false
2022-03-13,2022,3,13,6,1,1,0,0,1153,7.050989447068044,2159,1161,2177,1207.86,1920.67,4379,false
2022-03-14,2022,3,14,0,1,0,0,0,1856,7.526717561352705,1153,1066,877,1320.71,1933.53,4821,false
2022-03-15,2022,3,15,1,1,0,0,0,822,6.71295620067707,1856,1742,1441,1189.29,1960.93,6951,false
2022-03-16,2022,3,16,2,1,0,0,0,1042,6.949856455000773,822,145,3098,1317.43,1967.6,6644,false
2022-03-17,2022,3,17,3,1,0,0,0,678,6.520621127558696,1042,80,4313,1402.86,1949.47,5262,false
2022-03-18,2022,3,18,4,1,0,0,0,1270,7.147559271189454,678,2110,842,1282.86,1856.77,3820,false
2022-03-19,2022,3,19,5,1,1,0,0,1664,7.4175804024145435,1270,2159,1430,1212.14,1898.97,16846,false
2022-03-20,2022,3,20,6,1,1,0,0,871,6.77078942390898,1664,1153,2443,1171.86,1861.2,4212,false
2022-03-21,2022,3,21,0,1,0,0,0,1103,7.00669522683704,871,1856,1975,1064.29,1864.07,4733,false
2022-03-22,2022,3,22,1,1,0,0,0,686,6.532334292222349,1103,822,4503,1044.86,1839.87,4739,false
2022-03-23,2022,3,23,2,1,0,0,0,320,5.771441123130016,686,1042,876,941.71,1793.27,6116,false
2022-03-24,2022,3,24,3,1,0,0,0,3326,8.109826276018476,320,678,4046,1320,1881.6,7584,false
2022-03-25,2022,3,25,4,1,0,0,0,1270,7.147559271189454,3326,1270,1209,1320,1911.33,4958,false
2022-03-26,2022,3,26,5,1,1,0,0,2913,7.97728198675515,1270,1664,34843,1498.43,1964.7,9309,false
2022-03-27,2022,3,27,6,1,1,0,0,4046,8.305731144875866,2913,871,2618,1952,2047.73,10471,false
2022-03-28,2022,3,28,0,1,0,0,0,2787,7.933079771880414,4046,1103,1605,2192.57,2086.5,10416,false
2022-03-29,2022,3,29,1,1,0,0,0,7617,8.938269147038548,2787,686,1692,3182.71,2290.1,14700,false
2022-03-30,2022,3,30,2,1,0,0,0,30641,10.330126895875699,7617,320,464,7514.29,2828.4,52991,false
2022-03-31,2022,3,31,3,1,0,0,1,1992,7.597396320212795,30641,3326,1616,7323.71,2856.6,6031,false
2022-04-01,2022,4,1,4,2,0,1,0,1287,7.160845906664298,1992,1270,0,7326.14,2769.2,6507,false
2022-04-02,2022,4,2,5,2,1,0,0,1466,7.2909747781429814,1287,2913,2461,7119.43,2684.23,10300,false
2022-04-03,2022,4,3,6,2,1,0,0,959,6.866933284461882,1466,4046,848,6678.43,2649.43,5779,false
2022-04-04,2022,4,4,0,2,0,0,0,1181,7.074963197966043,959,2787,755,6449,2647.1,7272,false
2022-04-05,2022,4,5,1,2,0,0,0,726,6.588926477533519,1181,7617,2738,5464.57,2632.6,8687,false
2022-04-06,2022,4,6,2,2,0,0,0,744,6.61338421837956,726,30641,3106,1193.57,2621.87,4690,false
2022-04-07,2022,4,7,3,2,0,0,0,1548,7.3453648404168685,744,1992,1163,1130.14,2615.4,5873,false
2022-04-08,2022,4,8,4,2,0,0,0,3395,8.130353547431238,1548,1287,319,1431.29,2723.73,9200,false
2022-04-09,2022,4,9,5,2,1,0,0,367,5.90808293816893,3395,1466,1977,1274.29,2733.3,5804,false
2022-04-10,2022,4,10,6,2,1,0,0,552,6.315358001522335,367,959,1450,1216.14,2681.37,3484,false
2022-04-11,2022,4,11,0,2,0,0,0,1250,7.131698510466911,552,1181,2778,1226,2651.07,6984,false
2022-04-12,2022,4,12,1,2,0,0,0,530,6.274762021241939,1250,726,580,1198,2630.3,7585,false
2022-04-13,2022,4,13,2,2,0,0,0,243,5.497168225293201,530,744,1673,1126.43,2576.53,4856,false
2022-04-14,2022,4,14,3,2,0,0,0,185,5.225746673713201,243,1548,4320,931.71,2555.3,11374,false
2022-04-15,2022,4,15,4,2,0,0,0,145,4.983606621708336,185,3395,2698,467.43,2525.4,1345,false
2022-04-16,2022,4,16,5,2,1,0,0,194,5.272999558563747,145,367,3140,442.71,2509.27,4583,false
2022-04-17,2022,4,17,6,2,1,0,0,998,6.906754778648553,194,552,2951,506.43,2500.2,5817,false
2022-04-18,2022,4,18,0,2,0,0,0,1488,7.305860032684008,998,1250,0,540.43,2494.33,20044,false
2022-04-19,2022,4,19,1,2,0,0,0,1024,6.932447891572508,1488,530,0,611,2499.43,7261,false
2022-04-20,2022,4,20,2,2,0,0,0,667,6.504288173536645,1024,243,0,671.57,2484.9,4107,false
2022-04-21,2022,4,21,3,2,0,0,0,1084,6.989335265974559,667,185,0,800,2498.17,4209,false
2022-04-22,2022,4,22,4,2,0,0,0,3445,8.144969417087875,1084,145,1472,1271.43,2602.33,8868,false
2022-04-23,2022,4,23,5,2,1,0,0,2005,7.60389796852188,3445,194,1617,1530.14,2558.3,6943,false
2022-04-24,2022,4,24,6,2,1,0,0,2273,7.729295674310481,2005,998,2041,1712.29,2591.73,6888,false
2022-04-25,2022,4,25,0,2,0,0,0,1545,7.343426229147367,2273,1488,2417,1720.43,2546.13,12766,false
2022-04-26,2022,4,26,1,2,0,0,0,2255,7.721348612617949,1545,1024,47281,1896.29,2486.43,6876,false
2022-04-27,2022,4,27,2,2,0,0,0,32903,10.40134950991026,2255,667,1451,6501.43,3490.3,51788,false
2022-04-28,2022,4,28,3,2,0,0,0,4059,8.308938252595778,32903,1084,490,6926.43,3371.7,10519,false
2022-04-29,2022,4,29,4,2,0,0,0,2238,7.713784616598755,4059,3445,1878,6754,2424.93,6429,false
2022-04-30,2022,4,30,5,2,1,0,1,1034,6.942156705699469,2238,2005,1910,6615.29,2393,7434,false
2022-05-01,2022,5,1,6,2,1,1,0,2770,7.9269635448629785,1034,2273,0,6686.29,2442.43,8154,false
2022-05-02,2022,5,2,0,2,0,0,0,1326,7.190676034332207,2770,1545,617,6655,2437.77,4664,false
2022-05-03,2022,5,3,1,2,0,0,0,2688,7.896924656268864,1326,2255,559,6716.86,2495.4,8248,false
2022-05-04,2022,5,4,2,2,0,0,0,590,6.381816017406098,2688,32903,2486,2100.71,2475.7,7504,false
2022-05-05,2022,5,5,3,2,0,0,0,870,6.769641976852503,590,4059,3545,1645.14,2480.5,6599,false
2022-05-06,2022,5,6,4,2,0,0,0,1641,7.403670290012373,870,2238,376,1559.86,2510.4,11423,false
2022-05-07,2022,5,7,5,2,1,0,0,1854,7.5256399750415355,1641,1034,1100,1677,2520.6,12661,false
2022-05-08,2022,5,8,6,2,1,0,0,562,6.333279628139691,1854,2770,82,1361.57,2426.17,6450,false
2022-05-09,2022,5,9,0,2,0,0,0,1440,7.273092595999522,562,1326,2188,1377.86,2461.93,6041,false
2022-05-10,2022,5,10,1,2,0,0,0,546,6.304448802421981,1440,2688,3259,1071.86,2461.73,5944,false
2022-05-11,2022,5,11,2,2,0,0,0,4063,8.309922989258318,546,590,2204,1568,2555.5,9049,false
2022-05-12,2022,5,12,3,2,0,0,0,1190,7.0825485693553,4063,870,1075,1613.71,2577.5,8222,false
2022-05-13,2022,5,13,4,2,0,0,0,1443,7.275172319452771,1190,1641,2637,1585.43,2617.5,5149,false
2022-05-14,2022,5,14,5,2,1,0,0,2816,7.943427767876372,1443,1854,2194,1722.86,2705.2,8667,false
2022-05-15,2022,5,15,6,2,1,0,0,1188,7.080867896690782,2816,562,2033,1812.29,2739.97,6323,false
2022-05-16,2022,5,16,0,2,0,0,0,1157,7.05444965813294,1188,1440,2998,1771.86,2772.07,5029,false
2022-05-17,2022,5,17,1,2,0,0,0,640,6.46302945692067,1157,546,1191,1785.29,2760.13,5920,false
2022-05-18,2022,5,18,2,2,0,0,0,1544,7.3427791893318455,640,4063,1498,1425.43,2762,6770,false
2022-05-19,2022,5,19,3,2,0,0,0,1151,7.049254841255836,1544,1190,299,1419.86,2766.23,6039,false
2022-05-20,2022,5,20,4,2,0,0,0,783,6.664409020350408,1151,1443,2304,1325.57,2770.1,5039,false
2022-05-21,2022,5,21,5,2,1,0,0,2239,7.7142311448490855,783,2816,2467,1243.14,2808.6,7608,false
2022-05-22,2022,5,22,6,2,1,0,0,2755,7.921535632133549,2239,1188,0,1467,2785.6,5552,false
2022-05-23,2022,5,23,0,2,0,0,0,2419,7.791522819150732,2755,1157,1886,1647.29,2799.4,10745,false
2022-05-24,2022,5,24,1,2,0,0,0,2369,7.7706452341291765,2419,640,67,1894.29,2802.6,5844,false
2022-05-25,2022,5,25,2,2,0,0,0,2119,7.659171367666058,2369,1544,1266,1976.43,2821.73,7470,false
2022-05-26,2022,5,26,3,2,0,0,0,2221,7.706162970199575,2119,1151,357,2129.29,2820.6,5837,false
2022-05-27,2022,5,27,4,2,0,0,0,1500,7.313886831633462,2221,783,1471,2231.71,1773.83,14549,false
2022-05-28,2022,5,28,5,2,1,0,0,1385,7.234177179749849,1500,2239,28207,2109.71,1684.7,5488,false
2022-05-29,2022,5,29,6,2,1,0,0,43239,10.674521271753145,1385,2755,1780,7893.14,3051.4,71928,false
2022-05-30,2022,5,30,0,2,0,0,0,2520,7.83241092718792,43239,2419,1208,7907.57,3100.93,10624,false
2022-05-31,2022,5,31,1,2,0,0,1,1375,7.226936018493289,2520,2369,1149,7765.57,3054.43,6193,false
2022-06-01,2022,6,1,2,2,0,1,0,979,6.887552571664617,1375,2119,0,7602.71,3042.87,19076,false
2022-06-02,2022,6,2,3,2,0,0,0,2500,7.824445930877618,979,2221,1282,7642.57,3036.6,7208,false
2022-06-03,2022,6,3,4,2,0,0,0,2260,7.72356247227797,2500,1500,1877,7751.14,3092.27,7261,false
2022-06-04,2022,6,4,5,2,1,0,0,571,6.349138991379798,2260,1385,4877,7634.86,3082.3,4911,false
2022-06-05,2022,6,5,6,2,1,0,0,1723,7.452402451223638,571,43239,2175,1704,3085.03,10008,false
2022-06-06,2022,6,6,0,2,0,0,0,2449,7.803843303538772,1723,2520,1343,1693.86,3104.87,7000,false
2022-06-07,2022,6,7,1,2,0,0,0,1634,7.399398083331354,2449,1375,574,1730.86,3140.6,5772,false
2022-06-08,2022,6,8,2,2,0,0,0,629,6.4457198193855785,1634,979,1322,1680.86,3113.57,5372,false
2022-06-09,2022,6,9,3,2,0,0,0,155,5.049856007249537,629,2500,1497,1345.86,3100.53,3809,false
2022-06-10,2022,6,10,4,2,0,0,0,761,6.635946555686646,155,2260,338,1131.71,2990.47,4337,false
2022-06-11,2022,6,11,5,2,1,0,0,14961,9.61326893243235,761,571,3380,3187.43,3449.5,25740,false
2022-06-12,2022,6,12,6,2,1,0,0,2603,7.86480400332846,14961,1723,17551,3313.14,3488.17,7411,false
2022-06-13,2022,6,13,0,2,0,0,0,1097,7.001245622069476,2603,2449,783,3120,3430.87,4848,false
2022-06-14,2022,6,14,1,2,0,0,0,1373,7.2254814727822945,1097,1634,2747,3082.71,3437.03,4743,false
2022-06-15,2022,6,15,2,2,0,0,0,1208,7.097548850614793,1373,629,783,3165.43,3438.73,4740,false
2022-06-16,2022,6,16,3,2,0,0,0,1159,7.05617528410041,1208,155,1229,3308.86,3456.03,5338,false
2022-06-17,2022,6,17,4,2,0,0,0,983,6.891625897052253,1159,761,2877,3340.57,3437.33,5976,false
2022-06-18,2022,6,18,5,2,1,0,0,783,6.664409020350408,983,14961,1797,1315.14,3425.07,4882,false
2022-06-19,2022,6,19,6,2,1,0,0,1440,7.273092595999522,783,2603,826,1149,3446.97,7194,false
2022-06-20,2022,6,20,0,2,0,0,0,3150,8.055475141757274,1440,1097,222,1442.29,3477.33,8985,false
2022-06-21,2022,6,21,1,2,0,0,0,254,5.541263545158426,3150,1373,1738,1282.43,3393.97,4828,false
2022-06-22,2022,6,22,2,2,0,0,0,2272,7.728855823852543,254,1208,2177,1434.43,3389.07,6080,false
2022-06-23,2022,6,23,3,2,0,0,0,4318,8.3707791729607,2272,1159,1869,1885.71,3454.03,9671,false
2022-06-24,2022,6,24,4,2,0,0,0,2999,8.006367567650246,4318,983,1520,2173.71,3483.37,7409,false
2022-06-25,2022,6,25,5,2,1,0,0,1916,7.558516743045645,2999,783,33345,2335.57,3473.2,20261,false
2022-06-26,2022,6,26,6,2,1,0,0,2088,7.644440761556566,1916,1440,590,2428.14,3492.8,6472,false
2022-06-27,2022,6,27,0,2,0,0,0,1201,7.091742115095153,2088,3150,956,2149.71,3486.67,5146,false
2022-06-28,2022,6,28,1,2,0,0,0,2714,7.906547232368036,1201,254,1928,2501.14,2135.83,8246,false
2022-06-29,2022,6,29,2,2,0,0,0,22407,10.017173316939944,2714,2272,1291,5377.57,2798.73,37050,false
2022-06-30,2022,6,30,3,2,0,0,1,145,4.983606621708336,22407,4318,2849,4781.43,2757.73,8695,false
2022-07-01,2022,7,1,4,3,0,1,0,2969,7.996317231796745,145,2999,0,4777.14,2824.07,7725,false
2022-07-02,2022,7,2,5,3,1,0,0,1290,7.1631723908466425,2969,1916,1729,4687.71,2783.73,4736,false
2022-07-03,2022,7,3,6,3,1,0,0,3395,8.130353547431238,1290,2088,574,4874.43,2821.57,7109,false
2022-07-04,2022,7,4,0,3,0,0,0,3066,8.028455164114252,3395,1201,1353,5140.86,2904.73,11987,false
2022-07-05,2022,7,5,1,3,0,0,0,2371,7.771488760117616,3066,2714,1313,5091.86,2926.33,11730,false
2022-07-06,2022,7,6,2,3,0,0,0,3062,8.027150106832774,2371,22407,1190,2328.29,2946.77,9775,false
2022-07-07,2022,7,7,3,3,0,0,0,1006,6.914730892718562,3062,145,555,2451.29,2925.83,5540,false
2022-07-08,2022,7,8,4,3,0,0,0,3203,8.07215530818825,1006,2969,850,2484.71,3011.63,8677,false
2022-07-09,2022,7,9,5,3,1,0,0,3213,8.075271546297458,3203,1290,2403,2759.43,3113.57,9859,false
2022-07-10,2022,7,10,6,3,1,0,0,1561,7.353722330399631,3213,3395,1218,2497.43,3140.23,5548,false
2022-07-11,2022,7,11,0,3,0,0,0,2980,8.000014093678072,1561,3066,1421,2485.14,2740.87,6223,false
2022-07-12,2022,7,12,1,3,0,0,0,2729,7.912056888179005,2980,2371,2536,2536.29,2745.07,5528,false
2022-07-13,2022,7,13,2,3,0,0,0,1635,7.400009517162692,2729,3062,2323,2332.43,2763,12705,false
2022-07-14,2022,7,14,3,3,0,0,0,1171,7.066466970136958,1635,1006,1634,2356,2756.27,5395,false
2022-07-15,2022,7,15,4,3,0,0,0,1242,7.125283091510711,1171,3203,2531,2075.86,2757.4,6246,false
2022-07-16,2022,7,16,5,3,1,0,0,668,6.505784060128228,1242,3213,1931,1712.29,2741.03,5305,false
2022-07-17,2022,7,17,6,3,1,0,0,1102,7.005789019253502,668,1561,1272,1646.71,2745,6665,false
2022-07-18,2022,7,18,0,3,0,0,0,658,6.490723534502507,1102,2980,1271,1315,2740.83,7065,false
2022-07-19,2022,7,19,1,3,0,0,0,2160,7.6783263565068856,658,2729,677,1233.71,2764.83,6899,false
2022-07-20,2022,7,20,2,3,0,0,0,3745,8.228443883004033,2160,1635,792,1535.14,2784.67,9685,false
2022-07-21,2022,7,21,3,3,0,0,0,3465,8.150756470275551,3745,1171,995,1862.86,2891.7,13382,false
2022-07-22,2022,7,22,4,3,0,0,0,1975,7.588829878307813,3465,1242,801,1967.57,2881.8,6544,false
2022-07-23,2022,7,23,5,3,1,0,0,2897,7.971776122880628,1975,668,182,2286,2834.43,8059,false
2022-07-24,2022,7,24,6,3,1,0,0,3225,8.078998258685154,2897,1102,1075,2589.29,2841.97,9335,false
2022-07-25,2022,7,25,0,3,0,0,0,6603,8.795430805040018,3225,658,339,3438.57,2998.2,11872,false
2022-07-26,2022,7,26,1,3,0,0,0,1084,6.989335265974559,6603,2160,1015,3284.86,2964.73,11033,false
2022-07-27,2022,7,27,2,3,0,0,0,1907,7.553810852008231,1084,3745,996,3022.29,2988.27,10609,false
2022-07-28,2022,7,28,3,3,0,0,0,3125,8.047509510981422,1907,3465,45646,2973.71,3001.97,7419,false
2022-07-29,2022,7,29,4,3,0,0,0,28705,10.264861439131325,3125,1975,268,6792.29,3211.9,42687,false
2022-07-30,2022,7,30,5,3,1,0,0,1229,7.114769448366463,28705,2897,919,6554,3248.03,4766,false
2022-07-31,2022,7,31,6,3,1,0,1,0,0,1229,3225,649,6093.29,3149.07,3866,false
2022-08-01,2022,8,1,0,3,0,1,0,3646,8.20166019080868,0,6603,0,5670.86,3227.6,11631,false
2022-08-02,2022,8,2,1,3,0,0,0,766,6.642486801367256,3646,1084,1467,5625.43,3139.97,6878,false
2022-08-03,2022,8,3,2,3,0,0,0,2849,7.955074273262696,766,1907,1942,5760,3132.73,6982,false
2022-08-04,2022,8,4,3,3,0,0,0,3206,8.073091199693154,2849,3125,1301,5771.57,3160.57,9349,false
2022-08-05,2022,8,5,4,3,0,0,0,1161,7.057897937411856,3206,28705,338,1836.71,3097.2,5284,false
2022-08-06,2022,8,6,5,3,1,0,0,2634,7.876638460975462,1161,1229,2526,2037.43,3151.47,10144,false
2022-08-07,2022,8,7,6,3,1,0,0,292,5.680172609017067,2634,0,2104,2079.14,3054.43,5214,false
2022-08-08,2022,8,8,0,3,0,0,0,700,6.55250788703459,292,3646,1409,1658.29,2970.67,3363,false
2022-08-09,2022,8,9,1,3,0,0,0,2461,7.808729306744398,700,766,0,1900.43,3000.67,7295,false
2022-08-10,2022,8,10,2,3,0,0,0,1373,7.2254814727822945,2461,2849,733,1689.57,2947.1,6427,false
2022-08-11,2022,8,11,3,3,0,0,0,1981,7.591861714889933,1373,3206,4973,1514.57,2922.17,5863,false
2022-08-12,2022,8,12,4,3,0,0,0,3012,8.0106915391303,1981,1161,2727,1779,2968.07,6940,false
2022-08-13,2022,8,13,5,3,1,0,0,1686,7.430707082545968,3012,2634,3093,1643.57,2985.23,7022,false
2022-08-14,2022,8,14,6,3,1,0,0,919,6.8243736700430855,1686,292,2147,1733.14,2974.47,5447,false
2022-08-15,2022,8,15,0,3,0,0,0,621,6.432940092739179,919,700,630,1721.86,2972.9,6473,false
2022-08-16,2022,8,16,1,3,0,0,0,532,6.278521424165844,621,2461,0,1446.29,2953.9,6802,false
2022-08-17,2022,8,17,2,3,0,0,0,1443,7.275172319452771,532,1373,509,1456.29,2980.07,5580,false
2022-08-18,2022,8,18,3,3,0,0,0,629,6.4457198193855785,1443,1981,100,1263.14,2929.03,5586,false
2022-08-19,2022,8,19,4,3,0,0,0,2990,8.003363058629947,629,3012,1645,1260,2903.87,8368,false
2022-08-20,2022,8,20,5,3,1,0,0,1567,7.357556200910353,2990,1686,886,1243,2840.6,8149,false
2022-08-21,2022,8,21,6,3,1,0,0,2992,8.004031507852698,1567,919,67,1539.14,2874.5,8658,false
2022-08-22,2022,8,22,0,3,0,0,0,1354,7.211556733313801,2992,621,1117,1643.86,2823.07,4183,false
2022-08-23,2022,8,23,1,3,0,0,0,1452,7.2813856635702825,1354,532,845,1775.29,2763.97,2607,false
2022-08-24,2022,8,24,2,3,0,0,0,1463,7.288927694521257,1452,1443,1313,1778.14,2592.63,4995,false
2022-08-25,2022,8,25,3,3,0,0,0,1577,7.363913501405819,1463,629,1542,1913.57,2609.07,13561,false
2022-08-26,2022,8,26,4,3,0,0,0,795,6.679599185844383,1577,2990,36034,1600,2572,5296,false
2022-08-27,2022,8,27,5,3,1,0,0,1868,7.533158807455562,795,1567,1172,1643,2530.1,8041,false
2022-08-28,2022,8,28,6,3,1,0,0,1482,7.301822342137932,1868,2992,569,1427.29,1622.67,7260,false
2022-08-29,2022,8,29,0,3,0,0,0,42475,10.656694489523735,1482,1354,2405,7301.71,2997.53,55749,false
2022-08-30,2022,8,30,1,3,0,0,0,1158,7.055312843339752,42475,1452,1919,7259.71,3036.13,2953,false
2022-08-31,2022,8,31,2,3,0,0,1,1135,7.035268599281096,1158,1463,2209,7212.86,2952.43,7378,false
2022-09-01,2022,9,1,3,3,0,1,0,1651,7.409741954080923,1135,1577,0,7223.43,2981.93,7826,false
2022-09-02,2022,9,2,4,3,0,0,0,2719,7.908387159290043,1651,795,0,7498.29,2977.6,8383,false
2022-09-03,2022,9,3,5,3,1,0,0,386,5.958424693029782,2719,1868,3538,7286.57,2883.6,4617,false
2022-09-04,2022,9,4,6,3,1,0,0,2291,7.73718007783463,386,1482,850,7402.14,2921.27,8468,false
2022-09-05,2022,9,5,0,3,0,0,0,1344,7.20414929203594,2291,42475,1802,1526.29,2878.27,2369,false
2022-09-06,2022,9,6,1,3,0,0,0,2970,7.9966538754626075,1344,1158,2319,1785.14,2967.53,10073,false
2022-09-07,2022,9,7,2,3,0,0,0,2373,7.772331575169613,2970,1135,1596,1962,3023.3,9519,false
2022-09-08,2022,9,8,3,3,0,0,0,0,0,2373,1651,2702,1726.14,2941.27,3446,false
2022-09-09,2022,9,9,4,3,0,0,0,937,6.843749949006225,0,2719,843,1471.57,2926.73,8524,false
2022-09-10,2022,9,10,5,3,1,0,0,998,6.906754778648553,937,386,3058,1559,2893.97,5155,false
2022-09-11,2022,9,11,6,3,1,0,0,1896,7.548028969935014,998,2291,2620,1502.57,2856.77,4016,false
2022-09-12,2022,9,12,0,3,0,0,0,2409,7.787382026484701,1896,1344,734,1654.71,2880.87,7274,false
2022-09-13,2022,9,13,1,3,0,0,0,760,6.634633357861686,2409,2970,938,1339,2875.57,3937,false
2022-09-14,2022,9,14,2,3,0,0,0,972,6.880384082186005,760,2373,1640,1138.86,2887.27,3772,false
2022-09-15,2022,9,15,3,3,0,0,0,328,5.796057750765372,972,0,972,1185.71,2880.47,3065,false
2022-09-16,2022,9,16,4,3,0,0,0,1127,7.028201432058004,328,937,2186,1212.86,2869.93,2983,false
2022-09-17,2022,9,17,5,3,1,0,0,290,5.673323267171492,1127,998,535,1111.71,2858.63,1908,false
2022-09-18,2022,9,18,6,3,1,0,0,358,5.883322388488279,290,1896,885,892,2770.9,4963,false
2022-09-19,2022,9,19,0,3,0,0,0,1113,7.015712420487229,358,2409,2534,706.86,2755.77,4908,false
2022-09-20,2022,9,20,1,3,0,0,0,2042,7.622174594817622,1113,760,1345,890,2724.1,6800,false
2022-09-21,2022,9,21,2,3,0,0,0,242,5.493061443340548,2042,972,844,785.71,2687.03,24703,false
2022-09-22,2022,9,22,3,3,0,0,0,438,6.0844994130751715,242,328,812,801.43,2653.23,11459,false
2022-09-23,2022,9,23,4,3,0,0,0,1056,6.963189985870238,438,1127,1055,791.29,2639.67,7216,false
2022-09-24,2022,9,24,5,3,1,0,0,1346,7.205635176410364,1056,290,563,942.14,2631.97,4830,false
2022-09-25,2022,9,25,6,3,1,0,0,1132,7.0326242610280065,1346,358,1306,1052.71,2643.2,2659,false
2022-09-26,2022,9,26,0,3,0,0,0,0,0,1132,1113,1954,893.71,2580.93,820,false
2022-09-27,2022,9,27,1,3,0,0,0,1771,7.479864131165026,0,2042,16565,855,2590.57,12032,false
2022-09-28,2022,9,28,2,3,0,0,0,883,6.784457062637643,1771,242,2013,946.57,1204.17,4051,false
2022-09-29,2022,9,29,3,3,0,0,0,522,6.259581464064922,883,438,2031,958.57,1182.97,9868,false
2022-09-30,2022,9,30,4,3,0,0,1,12903,9.465292619805044,522,1056,2426,2651,1575.23,21157,false
2022-10-01,2022,10,1,5,4,1,1,0,2470,7.81237820598861,12903,1346,0,2811.57,1602.53,9338,false
2022-10-02,2022,10,2,6,4,1,0,0,5169,8.550627967502475,2470,1132,330,3388.29,1684.2,10149,false
2022-10-03,2022,10,3,0,4,0,0,0,783,6.664409020350408,5169,0,1708,3500.14,1697.43,3296,false
2022-10-04,2022,10,4,1,4,0,0,0,3106,8.041412909393047,783,1771,2859,3690.86,1724.6,10610,false
2022-10-05,2022,10,5,2,4,0,0,0,87,4.477336814478206,3106,883,2862,3577.14,1682.7,2650,false
2022-10-06,2022,10,6,3,4,0,0,0,2448,7.803435056952168,87,522,3559,3852.29,1665.3,6298,false
